case_id,from_resource,to_resource,activity,timestamp,message
S_llm_agent_proxy_0186,Loan Officer-000003,Senior Officer-000002,Approve loan offer,2023-05-12T22:46:07+00:00,Handover for Approve loan offer; selected Senior Officer-000002 from 2 feasible resources.
S_llm_agent_proxy_0186,Senior Officer-000002,Clerk-000006,Cancel application,2023-05-12T23:06:07+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0187,Clerk-000002,AML Investigator-000002,AML check,2023-05-12T22:16:50+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0187,AML Investigator-000002,Clerk-000004,Check credit history,2023-05-12T22:33:01+00:00,Handover for Check credit history; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0187,Clerk-000004,Appraiser-000001,Appraise property,2023-05-12T22:36:32+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0187,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-05-13T00:33:19+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0187,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-05-15T17:53:39+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0187,Senior Officer-000001,Clerk-000008,Cancel application,2023-05-15T18:13:39+00:00,Handover for Cancel application; selected Clerk-000008 from 8 feasible resources.
S_llm_agent_proxy_0188,Clerk-000004,AML Investigator-000001,AML check,2023-05-12T22:10:12+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0188,AML Investigator-000001,Clerk-000002,Check credit history,2023-05-12T22:44:01+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0188,Clerk-000002,Appraiser-000002,Appraise property,2023-05-13T15:46:41+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0188,Appraiser-000002,Loan Officer-000004,Assess loan risk,2023-05-13T16:31:50+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0188,Loan Officer-000004,Clerk-000005,Reject application,2023-05-13T16:51:50+00:00,Handover for Reject application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0189,Clerk-000004,Clerk-000001,Check credit history,2023-05-12T22:33:57+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0189,Clerk-000001,Appraiser-000002,Appraise property,2023-05-12T22:35:05+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0189,Appraiser-000002,AML Investigator-000002,AML check,2023-05-12T23:06:28+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0189,AML Investigator-000002,Loan Officer-000001,Assess loan risk,2023-05-12T23:20:56+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0189,Loan Officer-000001,Loan Officer-000002,Design loan offer,2023-05-12T23:40:56+00:00,Handover for Design loan offer; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0189,Loan Officer-000002,Senior Officer-000001,Approve loan offer,2023-05-12T23:56:16+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0189,Senior Officer-000001,Clerk-000002,Cancel application,2023-05-13T00:16:16+00:00,Handover for Cancel application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0190,Clerk-000003,AML Investigator-000001,AML check,2023-05-13T00:08:37+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0190,AML Investigator-000001,Clerk-000006,Check credit history,2023-05-13T00:30:26+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0190,Clerk-000006,Appraiser-000002,Appraise property,2023-05-13T00:35:39+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0190,Appraiser-000002,Loan Officer-000001,Assess loan risk,2023-05-13T01:13:43+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0190,Loan Officer-000001,Clerk-000004,Reject application,2023-05-13T01:33:43+00:00,Handover for Reject application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0191,Clerk-000002,Clerk-000001,Check credit history,2023-05-12T23:33:53+00:00,Handover for Check credit history; selected Clerk-000001 from 7 feasible resources.
S_llm_agent_proxy_0191,Clerk-000001,Appraiser-000001,Appraise property,2023-05-12T23:34:07+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0191,Appraiser-000001,AML Investigator-000001,AML check,2023-05-12T23:54:19+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0191,AML Investigator-000001,Loan Officer-000001,Assess loan risk,2023-05-13T00:05:57+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0191,Loan Officer-000001,Loan Officer-000004,Design loan offer,2023-05-13T00:25:57+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0191,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-05-13T00:31:36+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0191,Senior Officer-000001,Clerk-000004,Approve application,2023-05-13T00:51:36+00:00,Handover for Approve application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0192,Clerk-000002,AML Investigator-000001,AML check,2023-05-13T00:13:17+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0192,AML Investigator-000001,Clerk-000002,Check credit history,2023-05-13T00:43:10+00:00,Handover for Check credit history; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0192,Clerk-000002,Appraiser-000001,Appraise property,2023-05-13T00:55:30+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0192,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-05-13T02:55:04+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0192,Loan Officer-000004,Loan Officer-000003,Design loan offer,2023-05-13T03:15:04+00:00,Handover for Design loan offer; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0192,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-05-13T03:18:06+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0192,Senior Officer-000001,Clerk-000005,Approve application,2023-05-13T03:38:06+00:00,Handover for Approve application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0193,Clerk-000004,Clerk-000005,Return application back to applicant,2023-05-13T01:01:54+00:00,Handover for Return application back to applicant; selected Clerk-000005 from 4 feasible resources.
S_llm_agent_proxy_0193,Clerk-000005,Applicant-000001,Applicant completes form,2023-05-13T01:06:54+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0193,Applicant-000001,Clerk-000003,Check application form completeness,2023-05-13T02:06:54+00:00,Handover for Check application form completeness; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0193,Clerk-000003,Clerk-000004,Check credit history,2023-05-13T02:09:55+00:00,Handover for Check credit history; selected Clerk-000004 from 7 feasible resources.
S_llm_agent_proxy_0193,Clerk-000004,Appraiser-000001,Appraise property,2023-05-13T02:21:19+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0193,Appraiser-000001,AML Investigator-000001,AML check,2023-05-13T02:54:34+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
S_llm_agent_proxy_0193,AML Investigator-000001,Loan Officer-000001,Assess loan risk,2023-05-13T02:58:57+00:00,Handover for Assess loan risk; selected Loan Officer-000001 from 4 feasible resources.
S_llm_agent_proxy_0193,Loan Officer-000001,Clerk-000004,Reject application,2023-05-13T03:18:57+00:00,Handover for Reject application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0194,Clerk-000007,Clerk-000005,Check credit history,2023-05-13T01:29:43+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0194,Clerk-000005,Appraiser-000002,Appraise property,2023-05-13T18:49:48+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0194,Appraiser-000002,AML Investigator-000002,AML check,2023-05-13T19:53:13+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0194,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-05-13T21:43:13+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0194,Loan Officer-000003,Senior Officer-000001,Approve loan offer,2023-05-13T22:14:45+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0194,Senior Officer-000001,Clerk-000006,Cancel application,2023-05-13T22:34:45+00:00,Handover for Cancel application; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0195,Clerk-000006,AML Investigator-000002,AML check,2023-05-13T01:51:02+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0195,AML Investigator-000002,Clerk-000001,Check credit history,2023-05-13T02:05:12+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0195,Clerk-000001,Appraiser-000001,Appraise property,2023-05-13T02:22:44+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0195,Appraiser-000001,Loan Officer-000002,Assess loan risk,2023-05-13T03:18:25+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0195,Loan Officer-000002,Loan Officer-000004,Design loan offer,2023-05-13T03:38:25+00:00,Handover for Design loan offer; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0195,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-05-13T03:41:07+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0195,Senior Officer-000001,Clerk-000005,Cancel application,2023-05-13T04:01:07+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0196,Clerk-000002,Appraiser-000001,Appraise property,2023-05-13T02:22:44+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0196,Appraiser-000001,Clerk-000006,Check credit history,2023-05-13T02:30:57+00:00,Handover for Check credit history; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0196,Clerk-000006,AML Investigator-000002,AML check,2023-05-13T02:58:56+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0196,AML Investigator-000002,Loan Officer-000002,Assess loan risk,2023-05-13T03:04:54+00:00,Handover for Assess loan risk; selected Loan Officer-000002 from 4 feasible resources.
S_llm_agent_proxy_0196,Loan Officer-000002,Clerk-000002,Reject application,2023-05-13T03:24:54+00:00,Handover for Reject application; selected Clerk-000002 from 8 feasible resources.
S_llm_agent_proxy_0197,Clerk-000008,Clerk-000005,Return application back to applicant,2023-05-13T02:49:46+00:00,Handover for Return application back to applicant; selected Clerk-000005 from 6 feasible resources.
S_llm_agent_proxy_0197,Clerk-000005,Applicant-000001,Applicant completes form,2023-05-13T02:54:46+00:00,Handover for Applicant completes form; selected Applicant-000001 from 1 feasible resources.
S_llm_agent_proxy_0197,Applicant-000001,Clerk-000006,Check application form completeness,2023-05-13T03:54:46+00:00,Handover for Check application form completeness; selected Clerk-000006 from 8 feasible resources.
S_llm_agent_proxy_0197,Clerk-000006,Clerk-000005,Check credit history,2023-05-13T04:06:54+00:00,Handover for Check credit history; selected Clerk-000005 from 7 feasible resources.
S_llm_agent_proxy_0197,Clerk-000005,Appraiser-000001,Appraise property,2023-05-13T22:38:30+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0197,Appraiser-000001,AML Investigator-000002,AML check,2023-05-13T23:35:12+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0197,AML Investigator-000002,Loan Officer-000003,Assess loan risk,2023-05-13T23:52:25+00:00,Handover for Assess loan risk; selected Loan Officer-000003 from 4 feasible resources.
S_llm_agent_proxy_0197,Loan Officer-000003,Clerk-000004,Reject application,2023-05-14T00:12:25+00:00,Handover for Reject application; selected Clerk-000004 from 8 feasible resources.
S_llm_agent_proxy_0198,Clerk-000005,AML Investigator-000002,AML check,2023-05-13T03:55:38+00:00,Handover for AML check; selected AML Investigator-000002 from 2 feasible resources.
S_llm_agent_proxy_0198,AML Investigator-000002,Clerk-000001,Check credit history,2023-05-13T04:10:23+00:00,Handover for Check credit history; selected Clerk-000001 from 8 feasible resources.
S_llm_agent_proxy_0198,Clerk-000001,Appraiser-000001,Appraise property,2023-05-13T04:36:20+00:00,Handover for Appraise property; selected Appraiser-000001 from 2 feasible resources.
S_llm_agent_proxy_0198,Appraiser-000001,Loan Officer-000004,Assess loan risk,2023-05-13T05:03:30+00:00,Handover for Assess loan risk; selected Loan Officer-000004 from 4 feasible resources.
S_llm_agent_proxy_0198,Loan Officer-000004,Senior Officer-000001,Approve loan offer,2023-05-13T05:33:07+00:00,Handover for Approve loan offer; selected Senior Officer-000001 from 2 feasible resources.
S_llm_agent_proxy_0198,Senior Officer-000001,Clerk-000005,Cancel application,2023-05-13T05:53:07+00:00,Handover for Cancel application; selected Clerk-000005 from 8 feasible resources.
S_llm_agent_proxy_0199,Clerk-000007,Appraiser-000002,Appraise property,2023-05-13T03:46:55+00:00,Handover for Appraise property; selected Appraiser-000002 from 2 feasible resources.
S_llm_agent_proxy_0199,Appraiser-000002,Clerk-000003,Check credit history,2023-05-13T04:46:44+00:00,Handover for Check credit history; selected Clerk-000003 from 8 feasible resources.
S_llm_agent_proxy_0199,Clerk-000003,AML Investigator-000001,AML check,2023-05-13T05:03:52+00:00,Handover for AML check; selected AML Investigator-000001 from 2 feasible resources.
